L	opf	cc	jcc
0.423	0.0216074	0.0253675	0.0250858
0.424	0.0215726	0.0253402	0.0250253
0.425	0.0215344	0.0253096	0.0249626
0.426	0.0214904	0.0252736	0.0249004
0.427	0.0214484	0.0252371	0.0248379
0.428	0.0213994	0.025194	0.0247675
0.429	0.0213649	0.0251677	0.0247088
0.43	0.02132	0.0251286	0.0246408
0.431	0.0212758	0.0250932	0.0245752
0.432	0.0212423	0.0250668	0.0245191
0.433	0.0212056	0.0250328	0.0244543
0.434	0.0211573	0.0249906	0.0243903
0.435	0.0211053	0.0249486	0.0243197
0.436	0.0210747	0.0249216	0.0242614
0.437	0.0210264	0.0248833	0.024198
0.438	0.0209881	0.0248517	0.0241365
0.439	0.0209484	0.024818	0.0240741
0.44	0.0209026	0.0247764	0.0240037
0.441	0.0208498	0.0247355	0.0239336
0.442	0.0208027	0.0246947	0.0238617
0.443	0.0207651	0.0246647	0.023805
0.444	0.020733	0.0246372	0.0237497
0.445	0.0206878	0.0245969	0.0236761
0.446	0.0206334	0.0245522	0.0236072
0.447	0.0205945	0.0245195	0.0235447
0.448	0.0205404	0.0244747	0.0234749
0.449	0.0205065	0.0244455	0.0234148
0.45	0.0204597	0.0244099	0.0233464
0.451	0.0204201	0.0243731	0.0232801
0.452	0.0203665	0.024328	0.023212
0.453	0.0203298	0.0242998	0.0231507
0.454	0.0202795	0.0242578	0.0230814
0.455	0.0202378	0.0242237	0.0230174
0.456	0.0201861	0.0241786	0.0229433
0.457	0.0201474	0.0241455	0.0228789
0.458	0.0201061	0.0241148	0.0228185
0.459	0.0200537	0.0240672	0.0227448
0.46	0.0200043	0.024027	0.0226745
0.461	0.0199653	0.0239948	0.0226147
0.462	0.0199111	0.0239527	0.022541
0.463	0.0198634	0.0239134	0.0224724
0.464	0.0198212	0.0238788	0.0224128
0.465	0.0197781	0.0238422	0.0223476
0.466	0.0197227	0.0237953	0.0222684
0.467	0.0196711	0.0237545	0.0221996
0.468	0.0196381	0.023732	0.0221462
0.469	0.0195719	0.0236746	0.02206
0.47	0.0195343	0.023643	0.0220035
0.471	0.0194809	0.0236028	0.0219294
0.472	0.0194376	0.0235648	0.0218666
0.473	0.0193951	0.0235304	0.0218021
0.474	0.0193563	0.0235002	0.0217432
0.475	0.0193039	0.0234561	0.0216722
0.476	0.0192686	0.0234289	0.0216141
0.477	0.019214	0.0233815	0.0215363
0.478	0.0191804	0.0233539	0.0214818
0.479	0.0191309	0.0233107	0.0214097
0.48	0.0190976	0.0232826	0.0213535
0.481	0.0190436	0.0232346	0.0212735
0.482	0.0190063	0.0232031	0.0212125
0.483	0.018971	0.0231721	0.021152
0.484	0.0189363	0.0231414	0.0210921
0.485	0.0188877	0.0230967	0.0210185
