L	opf	cc	jcc
0.7984	0.00933773	0.0160411	0.0149767
0.7992	0.00930361	0.016022	0.0149527
0.8	0.00926892	0.016003	0.0149283
0.8008	0.00923661	0.0159823	0.0149025
0.8016	0.00921648	0.0159762	0.0148915
0.8024	0.00918123	0.0159543	0.014864
0.8032	0.0091541	0.015941	0.014846
0.804	0.0091215	0.0159196	0.0148192
0.8048	0.00909623	0.0159063	0.0148009
0.8056	0.00905569	0.0158803	0.0147698
0.8064	0.00903488	0.015867	0.0147513
0.8072	0.00900589	0.0158523	0.0147317
0.808	0.00897878	0.0158346	0.0147087
0.8088	0.00894732	0.0158165	0.0146856
0.8096	0.00891362	0.0157922	0.0146561
0.8104	0.0088964	0.0157875	0.0146465
0.8112	0.0088677	0.0157655	0.0146193
0.812	0.00884068	0.0157461	0.0145947
0.8128	0.00882536	0.0157381	0.0145815
0.8136	0.00878774	0.015711	0.0145494
0.8144	0.00875764	0.0156888	0.0145219
0.8152	0.00872287	0.0156631	0.014491
0.816	0.00870693	0.015654	0.0144766
0.8168	0.0086775	0.0156312	0.0144487
0.8176	0.00865827	0.0156182	0.0144302
0.8184	0.00863675	0.015606	0.0144128
0.8192	0.00859172	0.0155646	0.0143661
0.82	0.00858053	0.0155592	0.0143551
0.8208	0.00855231	0.0155362	0.0143268
0.8216	0.00853366	0.0155217	0.0143068
0.8224	0.00850385	0.015494	0.0142737
0.8232	0.00848796	0.0154787	0.0142527
0.824	0.00845511	0.0154545	0.0142231
0.8248	0.00843242	0.0154287	0.0141916
0.8256	0.00841341	0.0154134	0.0141704
0.8264	0.00839582	0.015397	0.0141482
0.8272	0.00837094	0.0153691	0.0141143
0.828	0.00833894	0.0153401	0.0140797
0.8288	0.00832769	0.0153269	0.0140604
0.8296	0.00831612	0.0153108	0.0140383
0.8304	0.00828599	0.0152789	0.0140004
0.8312	0.00826916	0.0152619	0.0139774
0.832	0.00825939	0.0152475	0.0139567
0.8328	0.00822863	0.0152129	0.0139161
0.8336	0.00821227	0.0151948	0.0138918
0.8344	0.00819095	0.0151677	0.0138586
0.8352	0.00817039	0.0151405	0.013825
0.836	0.00816117	0.0151196	0.0137973
0.8368	0.00813052	0.0150847	0.013756
0.8376	0.00812904	0.0150768	0.0137418
0.8384	0.00812021	0.0150592	0.0137173
0.8392	0.0081026	0.015031	0.0136824
0.84	0.00807767	0.0149978	0.0136426
0.8408	0.00805998	0.0149702	0.0136082
0.8416	0.00806111	0.014961	0.0135919
0.8424	0.00803326	0.0149228	0.0135468
0.8432	0.00802899	0.0149088	0.0135256
0.844	0.00801476	0.0148769	0.0134866
0.8448	0.00799211	0.0148455	0.0134482
0.8456	0.00798143	0.0148205	0.013416
0.8464	0.00797468	0.0148001	0.013388
0.8472	0.00794532	0.0147607	0.0133415
0.848	0.00795252	0.0147515	0.0133245
0.8488	0.00792248	0.0146992	0.0132646
0.8496	0.00791634	0.0146824	0.0132401
0.8504	0.00790768	0.014655	0.0132049
0.8512	0.00788808	0.0146255	0.0131675
0.852	0.00789006	0.0146125	0.0131466
0.8528	0.00786363	0.0145602	0.0130862
0.8536	0.00786018	0.0145452	0.0130631
0.8544	0.00785272	0.0145253	0.0130351
0.8552	0.00781749	0.0144709	0.0129725
0.856	0.00782188	0.0144573	0.0129503
0.8568	0.00780407	0.0144199	0.0129043
0.8576	0.00780007	0.014396	0.0128717
0.8584	0.00778164	0.0143626	0.0128297
0.8592	0.00776295	0.0143264	0.0127846
0.86	0.00773812	0.0142801	0.0127292
0.8608	0.00773466	0.0142585	0.0126989
0.8616	0.00772566	0.014227	0.0126581
0.8624	0.00771808	0.0142017	0.0126235
0.8632	0.00769419	0.0141565	0.012569
0.864	0.00768772	0.0141326	0.0125355
0.8648	0.00767059	0.0141002	0.0124936
0.8656	0.00765669	0.0140623	0.012446
0.8664	0.00764216	0.0140261	0.0123998
0.8672	0.00762041	0.0139825	0.0123463
0.868	0.00762241	0.0139675	0.012321
0.8688	0.00760257	0.0139218	0.0122651
0.8696	0.00758305	0.0138835	0.0122165
0.8704	0.00756919	0.0138442	0.0121665
0.8712	0.00755331	0.0138091	0.0121202
0.872	0.0075369	0.0137678	0.0120683
0.8728	0.00751171	0.0137228	0.0120125
0.8736	0.00749321	0.013684	0.0119626
0.8744	0.00750095	0.0136607	0.011928
0.8752	0.00748347	0.0136275	0.0118831
0.876	0.00746923	0.0135874	0.0118317
0.8768	0.00744959	0.0135426	0.0117751
0.8776	0.00743438	0.0135082	0.0117282
0.8784	0.00740659	0.0134548	0.011663
0.8792	0.00738858	0.0134202	0.0116159
0.88	0.00737553	0.0133766	0.0115598
0.8808	0.00733996	0.013321	0.011492
0.8816	0.00734528	0.0132959	0.0114538
0.8824	0.00732685	0.0132544	0.011399
0.8832	0.00730113	0.0132035	0.0113346
0.884	0.00728867	0.0131645	0.0112817
0.8848	0.00726999	0.0131179	0.0112221
0.8856	0.00724988	0.0130765	0.0111668
0.8864	0.00722349	0.0130158	0.0110913
0.8872	0.00720766	0.01298	0.0110415
0.888	0.00720086	0.0129478	0.0109945
0.8888	0.00716208	0.0128716	0.0109041
0.8896	0.00714384	0.0128347	0.0108519
0.8904	0.00712327	0.0127886	0.0107904
0.8912	0.00709012	0.0127241	0.0107102
0.892	0.0070766	0.012688	0.0106579
0.8928	0.00706147	0.0126385	0.0105929
0.8936	0.00703361	0.012587	0.0105243
0.8944	0.00702164	0.0125461	0.010468
0.8952	0.00698716	0.0124871	0.0103915
0.896	0.00696402	0.0124333	0.0103203
0.8968	0.00696493	0.0124036	0.0102741
0.8976	0.00692036	0.012324	0.0101749
0.8984	0.00690363	0.0122923	0.0101257
0.8992	0.00686957	0.0122269	0.0100419
0.9	0.00686297	0.0121848	0.00998129
0.9008	0.00684029	0.012133	0.00991009
0.9016	0.00682141	0.0120898	0.00984701
0.9024	0.00678503	0.0120169	0.00975462
0.9032	0.00674816	0.0119421	0.00965959
0.904	0.00673261	0.0118989	0.0095963
0.9048	0.00671101	0.0118496	0.009526
0.9056	0.00666955	0.0117743	0.00942886
0.9064	0.0066419	0.0117174	0.00934996
0.9072	0.00663301	0.0116664	0.00927839
0.908	0.00659569	0.01161	0.00919844
0.9088	0.00656348	0.0115374	0.00910291
0.9096	0.00653701	0.0114744	0.00901744
0.9104	0.00650106	0.0114148	0.00893255
0.9112	0.006472	0.01135	0.00884453
0.912	0.00645717	0.0113025	0.00877117
0.9128	0.00644782	0.0112444	0.00868825
0.9136	0.00639987	0.0111656	0.00858347
0.9144	0.00638121	0.0111077	0.00850081
0.9152	0.00632172	0.0110182	0.00838307
0.916	0.00627883	0.0109375	0.00827562
0.9168	0.00628417	0.0108956	0.00820819
0.9176	0.00623809	0.0108129	0.00809643
0.9184	0.00619705	0.0107399	0.00799247
0.9192	0.00617566	0.0106642	0.00788985
0.92	0.00611884	0.0105842	0.00777896
0.9208	0.00610541	0.0105083	0.00767406
0.9216	0.00606291	0.0104359	0.00757064
0.9224	0.00603055	0.0103783	0.00748128
0.9232	0.00599603	0.010298	0.00736848
0.924	0.0059729	0.0102207	0.00726101
0.9248	0.00593556	0.0101311	0.00713876
0.9256	0.0059115	0.0100547	0.00703006
0.9264	0.00586984	0.00997785	0.00692138
0.9272	0.00584403	0.00989794	0.00680731
0.928	0.00580207	0.00981634	0.00669177
0.9288	0.00577325	0.00972871	0.0065688
0.9296	0.00573566	0.00963314	0.00643761
0.9304	0.00568259	0.00954653	0.00631769
0.9312	0.00567336	0.00947872	0.00621288
0.932	0.00564673	0.00937824	0.00608089
0.9328	0.00558286	0.00928355	0.00595002
0.9336	0.00559538	0.00919657	0.00583139
0.9344	0.00552979	0.00910894	0.00570539
0.9352	0.00550727	0.00900047	0.00556593
0.936	0.00546093	0.00889626	0.0054292
0.9368	0.00546626	0.00882083	0.00532108
0.9376	0.00541341	0.00871774	0.00518568
0.9384	0.00534831	0.00858574	0.0050222
