L	opf	cc	jcc
0.535	0.0170913	0.0249051	0.0183909
0.536	0.0170691	0.0248736	0.0183551
0.537	0.0170148	0.0248194	0.0182951
0.538	0.0169814	0.0247823	0.0182528
0.539	0.0169485	0.0247379	0.0182092
0.54	0.0169165	0.0246978	0.0181603
0.541	0.0168725	0.0246466	0.0181043
0.542	0.0168371	0.0246079	0.0180597
0.543	0.0168019	0.0245719	0.0180143
0.544	0.0167674	0.0245282	0.0179666
0.545	0.0167381	0.024488	0.0179198
0.546	0.0167138	0.024464	0.0178831
0.547	0.0166749	0.0244172	0.0178311
0.548	0.0166334	0.0243709	0.0177802
0.549	0.0166065	0.0243394	0.0177371
0.55	0.0165753	0.0242983	0.0176861
0.551	0.0165364	0.0242545	0.0176285
0.552	0.0165107	0.024223	0.0175857
0.553	0.0164884	0.0241993	0.0175524
0.554	0.0164448	0.0241487	0.0174963
0.555	0.0164166	0.0241154	0.0174478
0.556	0.0163847	0.0240743	0.0173976
0.557	0.0163471	0.024031	0.0173437
0.558	0.0163278	0.0240079	0.0173056
0.559	0.016296	0.023969	0.0172584
0.56	0.0162646	0.0239321	0.0172062
0.561	0.0162342	0.0238929	0.0171554
0.562	0.0162089	0.0238677	0.0171162
0.563	0.0161836	0.0238303	0.0170645
0.564	0.016148	0.0237913	0.0170127
0.565	0.0161224	0.0237545	0.0169683
0.566	0.0160979	0.023731	0.0169224
0.567	0.0160783	0.0237025	0.0168798
0.568	0.0160412	0.0236658	0.0168302
0.569	0.0160164	0.0236309	0.0167818
0.57	0.0159989	0.0236038	0.0167373
0.571	0.0159713	0.0235773	0.0166904
0.572	0.0159437	0.0235433	0.0166445
0.573	0.0159134	0.0235079	0.0165941
0.574	0.0158953	0.0234772	0.0165499
0.575	0.015868	0.0234412	0.0165009
0.576	0.0158483	0.0234263	0.0164645
0.577	0.0158203	0.0233833	0.0164089
0.578	0.0157912	0.0233497	0.0163608
0.579	0.0157635	0.0233116	0.0163084
0.58	0.0157483	0.0232979	0.0162701
0.581	0.0157217	0.0232657	0.0162241
0.582	0.0157055	0.0232478	0.0161906
0.583	0.0156792	0.0232088	0.0161332
0.584	0.0156659	0.0231864	0.0160938
0.585	0.0156252	0.023144	0.0160348
0.586	0.0156051	0.0231193	0.0159928
0.587	0.0155674	0.0230784	0.0159374
0.588	0.0155544	0.0230537	0.0158929
0.589	0.0155383	0.0230291	0.0158541
0.59	0.0155041	0.0229989	0.0158002
0.591	0.0154905	0.0229676	0.0157623
0.592	0.0154556	0.0229325	0.0157067
0.593	0.0154232	0.0228858	0.0156491
0.594	0.0154125	0.0228672	0.0156102
0.595	0.0153756	0.0228329	0.0155611
0.596	0.0153685	0.0228136	0.0155215
0.597	0.0153442	0.0227907	0.0154745
0.598	0.0153173	0.0227514	0.0154216
0.599	0.0152857	0.0227168	0.0153694
0.6	0.0152624	0.0226881	0.0153239
0.601	0.0152575	0.0226812	0.0153005
0.602	0.0152173	0.0226186	0.0152247
0.603	0.0151827	0.0225874	0.0151755
0.604	0.0151559	0.0225557	0.0151272
0.605	0.0151545	0.0225411	0.0150888
0.606	0.0151057	0.0224915	0.0150333
0.607	0.0150946	0.0224726	0.0149967
0.608	0.0150715	0.0224464	0.0149484
0.609	0.0150397	0.0224005	0.0148979
0.61	0.0150133	0.0223745	0.0148506
0.611	0.0150036	0.0223506	0.0148119
0.612	0.0149734	0.0223166	0.0147646
0.613	0.0149395	0.0222748	0.0147094
0.614	0.0149149	0.0222411	0.014664
0.615	0.0148892	0.022212	0.0146195
0.616	0.0148611	0.0221782	0.0145677
0.617	0.0148389	0.0221529	0.0145303
0.618	0.0148165	0.0221139	0.0144846
0.619	0.0147861	0.0220774	0.0144337
0.62	0.0147588	0.0220407	0.0143883
0.621	0.0147218	0.021999	0.0143363
0.622	0.014704	0.0219695	0.0142975
0.623	0.0146771	0.021935	0.0142474
0.624	0.0146478	0.0219011	0.0142022
0.625	0.0146191	0.0218682	0.0141589
0.626	0.0145882	0.0218211	0.01411
0.627	0.0145637	0.0217961	0.0140702
0.628	0.0145409	0.0217625	0.0140261
0.629	0.0145158	0.0217299	0.0139855
0.63	0.0144907	0.0216964	0.013941
0.631	0.0144536	0.0216532	0.013892
0.632	0.0144267	0.0216135	0.013844
0.633	0.0144002	0.0215777	0.0137997
0.634	0.0143762	0.0215445	0.013755
0.635	0.0143343	0.021503	0.0137058
0.636	0.0143203	0.0214838	0.0136769
0.637	0.014296	0.0214341	0.013623
0.638	0.0142628	0.0213953	0.0135681
0.639	0.0142476	0.0213715	0.0135446
0.64	0.0142089	0.0213257	0.0134871
0.641	0.0141843	0.0212925	0.0134447
