L	opf	cc	jcc
0.79	0.0512025	0.0442323	0.0432636
0.791	0.0510726	0.0440903	0.043116
0.792	0.051004	0.0440081	0.0430299
0.793	0.0508173	0.0438084	0.0428258
0.794	0.0506022	0.0435864	0.0425995
0.795	0.0504416	0.0434064	0.0424134
0.796	0.0503122	0.0432645	0.0422677
0.797	0.0501416	0.0430747	0.0420738
0.798	0.0499858	0.0429007	0.0418951
0.799	0.0497454	0.0426472	0.0416367
0.8	0.0496793	0.0425658	0.0415503
0.801	0.0494436	0.0423077	0.0412876
0.802	0.0493791	0.0422172	0.0411924
0.803	0.0491983	0.0420251	0.0409948
0.804	0.0489466	0.0417555	0.0407212
0.805	0.0488703	0.0416637	0.0406232
0.806	0.0487071	0.0414722	0.0404277
0.807	0.0485589	0.041302	0.0402522
0.808	0.0484123	0.0411301	0.0400747
0.809	0.0482326	0.0409323	0.0398718
0.81	0.0481187	0.0407979	0.0397322
0.811	0.0479026	0.0405592	0.0394872
0.812	0.0478755	0.040504	0.0394263
0.813	0.0476295	0.0402301	0.0391477
0.814	0.0475022	0.0400903	0.039003
0.815	0.0473152	0.0398799	0.0387872
0.816	0.0472356	0.0397658	0.0386656
0.817	0.0469716	0.0394925	0.0383873
0.818	0.0469023	0.0393882	0.038276
0.819	0.0467243	0.0391913	0.0380751
0.82	0.0465724	0.0390114	0.0378885
0.821	0.0464169	0.0388309	0.0377024
0.822	0.0462664	0.0386568	0.0375216
0.823	0.046174	0.0385422	0.0373998
0.824	0.0459807	0.0383262	0.0371777
0.825	0.0458262	0.0381434	0.0369882
0.826	0.045706	0.0379996	0.0368374
0.827	0.0455671	0.037839	0.0366714
0.828	0.0453809	0.0376336	0.0364586
0.829	0.0452048	0.0374335	0.0362513
0.83	0.0450213	0.0372251	0.0360348
0.831	0.0448549	0.0370427	0.0358469
0.832	0.0447872	0.0369469	0.0357438
0.833	0.0445733	0.0367173	0.0355066
0.834	0.0443891	0.0365161	0.035298
0.835	0.0442276	0.0363315	0.0351052
0.836	0.0440317	0.0361159	0.0348825
0.837	0.0438871	0.035951	0.0347095
0.838	0.0437954	0.0358402	0.0345909
0.839	0.0436163	0.0356398	0.0343823
0.84	0.0434497	0.0354557	0.0341921
0.841	0.0432703	0.0352701	0.0339966
0.842	0.0430883	0.0350618	0.0337827
0.843	0.0429767	0.0349331	0.0336435
0.844	0.0428059	0.0347463	0.0334482
0.845	0.0426413	0.0345696	0.0332626
0.846	0.0424236	0.0343392	0.0330242
