L	opf	cc	jcc
0.385	0.0232565	0.0329597	0.0298571
0.386	0.0232074	0.0329051	0.0297956
0.387	0.0231656	0.0328572	0.0297414
0.388	0.0231252	0.0328043	0.0296838
0.389	0.0230813	0.0327527	0.0296272
0.39	0.0230311	0.0327001	0.0295684
0.391	0.0229882	0.0326386	0.0295031
0.392	0.0229429	0.0325934	0.0294504
0.393	0.0229091	0.0325499	0.0294011
0.394	0.0228547	0.0324896	0.0293344
0.395	0.0228034	0.0324317	0.0292707
0.396	0.0227584	0.0323755	0.0292096
0.397	0.0227201	0.0323309	0.0291581
0.398	0.0226775	0.032286	0.0291055
0.399	0.0226305	0.0322178	0.0290349
0.4	0.0225857	0.0321676	0.0289775
0.401	0.022539	0.0321105	0.0289123
0.402	0.0225017	0.032071	0.0288669
0.403	0.02245	0.0320046	0.028795
0.404	0.0224069	0.0319588	0.0287418
0.405	0.0223597	0.0319044	0.0286803
0.406	0.0223062	0.0318476	0.0286159
0.407	0.0222689	0.0317994	0.0285609
0.408	0.022222	0.0317429	0.0284972
0.409	0.0221769	0.0316912	0.0284385
0.41	0.022137	0.0316379	0.0283779
0.411	0.0220922	0.0315731	0.0283067
0.412	0.0220497	0.0315271	0.0282526
0.413	0.0220124	0.031471	0.0281903
0.414	0.0219729	0.031422	0.028133
0.415	0.0219271	0.0313578	0.028061
0.416	0.0218892	0.0313159	0.0280101
0.417	0.0218479	0.0312666	0.0279518
0.418	0.0218145	0.0312065	0.0278868
0.419	0.0217715	0.0311493	0.0278218
0.42	0.0217322	0.0310989	0.0277619
0.421	0.0216884	0.031038	0.0276951
0.422	0.0216494	0.0309851	0.0276342
0.423	0.0216094	0.0309295	0.0275714
0.424	0.021575	0.0308837	0.0275166
0.425	0.0215252	0.0308272	0.0274519
0.426	0.0214842	0.0307645	0.0273829
0.427	0.0214411	0.030707	0.0273177
0.428	0.0214132	0.0306645	0.0272679
0.429	0.0213682	0.030609	0.0272032
0.43	0.0213166	0.0305458	0.027133
0.431	0.0212898	0.0305017	0.0270815
0.432	0.021234	0.0304358	0.0270064
0.433	0.0212053	0.0303984	0.0269617
0.434	0.0211507	0.0303271	0.0268844
0.435	0.0211164	0.0302813	0.0268307
0.436	0.0210746	0.030231	0.0267724
0.437	0.0210312	0.0301703	0.0267068
0.438	0.0209852	0.0301071	0.0266383
0.439	0.0209467	0.0300558	0.0265798
0.44	0.0208966	0.0300074	0.0265208
0.441	0.0208601	0.0299521	0.0264612
0.442	0.0208136	0.0298924	0.026396
0.443	0.0207702	0.0298346	0.0263328
0.444	0.0207183	0.0297761	0.0262658
0.445	0.0206788	0.0297205	0.026207
0.446	0.0206366	0.0296691	0.026149
0.447	0.0205928	0.0296149	0.026089
0.448	0.0205417	0.029545	0.0260159
0.449	0.0205107	0.0295125	0.0259732
0.45	0.0204594	0.0294431	0.0259023
0.451	0.0204103	0.0293841	0.0258377
0.452	0.0203661	0.0293314	0.0257796
0.453	0.0203271	0.0292767	0.0257218
0.454	0.0202819	0.0292267	0.0256667
0.455	0.0202283	0.0291588	0.0255952
0.456	0.0201933	0.0291107	0.0255448
0.457	0.0201461	0.0290502	0.0254805
0.458	0.0200944	0.0289828	0.025411
0.459	0.0200515	0.0289328	0.0253582
0.46	0.0200136	0.028884	0.0253059
0.461	0.0199616	0.0288213	0.025241
0.462	0.0199119	0.0287603	0.0251756
0.463	0.0198647	0.0286994	0.0251133
0.464	0.0198213	0.0286541	0.0250662
0.465	0.0197783	0.0285909	0.0250024
0.466	0.0197193	0.0285206	0.024933
0.467	0.0196763	0.02847	0.0248774
0.468	0.0196327	0.0284158	0.0248221
0.469	0.0195843	0.0283474	0.0247557
0.47	0.0195336	0.0282905	0.0246954
0.471	0.0194965	0.0282392	0.0246458
0.472	0.0194448	0.0281733	0.02458
0.473	0.0194055	0.0281212	0.0245312
0.474	0.0193418	0.0280521	0.0244591
0.475	0.0193049	0.0279919	0.0244002
0.476	0.0192674	0.0279368	0.0243473
0.477	0.0192146	0.0278764	0.0242823
0.478	0.0191729	0.0278133	0.0242219
0.479	0.0191281	0.0277616	0.0241678
0.48	0.0190928	0.0277058	0.0241138
0.481	0.0190461	0.0276333	0.0240472
0.482	0.0190119	0.0275838	0.0239957
0.483	0.0189747	0.0275297	0.0239449
0.484	0.0189353	0.0274632	0.0238826
0.485	0.0188892	0.0273969	0.0238173
0.486	0.018852	0.0273404	0.0237636
0.487	0.018814	0.0272844	0.0237083
0.488	0.0187843	0.0272373	0.0236609
0.489	0.0187438	0.0271733	0.0236032
0.49	0.0187015	0.0271166	0.0235442
0.491	0.0186706	0.0270636	0.0234929
0.492	0.0186315	0.0270076	0.0234368
0.493	0.0185964	0.0269502	0.0233839
0.494	0.0185562	0.0268934	0.0233312
0.495	0.0185293	0.0268456	0.0232828
0.496	0.0184938	0.0267863	0.0232299
0.497	0.0184441	0.0267253	0.0231689
0.498	0.0184127	0.0266754	0.0231191
0.499	0.018379	0.0266196	0.0230696
0.5	0.0183398	0.0265647	0.0230135
0.501	0.0183033	0.0265204	0.0229691
0.502	0.0182716	0.0264638	0.0229196
0.503	0.0182299	0.026402	0.0228605
0.504	0.0181998	0.0263566	0.0228145
0.505	0.0181663	0.0263092	0.0227702
0.506	0.0181275	0.026251	0.0227113
0.507	0.0181006	0.0262153	0.0226768
0.508	0.0180678	0.026166	0.0226267
0.509	0.018036	0.0261189	0.0225834
0.51	0.0179982	0.026064	0.0225308
0.511	0.0179675	0.0260168	0.0224834
0.512	0.0179284	0.0259628	0.0224327
0.513	0.0178862	0.0259151	0.0223806
0.514	0.0178593	0.0258643	0.022334
0.515	0.0178241	0.0258191	0.0222882
0.516	0.0177747	0.0257641	0.0222318
