L	opf	cc	jcc
0.415	0.0152233	0.0226315	0.0182405
0.416	0.0152059	0.0226088	0.018214
0.417	0.0151805	0.0225808	0.0181815
0.418	0.0151643	0.0225516	0.018151
0.419	0.0151392	0.0225211	0.018116
0.42	0.0151153	0.0224924	0.0180809
0.421	0.0150855	0.0224515	0.0180415
0.422	0.0150709	0.0224313	0.0180156
0.423	0.0150451	0.022398	0.0179791
0.424	0.0150277	0.0223738	0.0179484
0.425	0.0149932	0.0223394	0.0179122
0.426	0.0149724	0.0223031	0.0178737
0.427	0.0149472	0.0222727	0.017841
0.428	0.0149414	0.0222582	0.0178218
0.429	0.0149103	0.0222256	0.0177832
0.43	0.0148813	0.0221864	0.0177416
0.431	0.0148779	0.0221749	0.0177267
0.432	0.0148325	0.0221244	0.0176698
0.433	0.0148274	0.0221159	0.0176587
0.434	0.01479	0.0220677	0.0176086
0.435	0.0147779	0.0220491	0.0175852
0.436	0.0147584	0.0220262	0.0175582
0.437	0.0147297	0.0219866	0.0175174
0.438	0.0147058	0.0219509	0.0174795
0.439	0.0146919	0.021931	0.0174564
0.44	0.0146571	0.0218988	0.0174161
0.441	0.0146441	0.0218764	0.0173912
0.442	0.0146135	0.0218419	0.0173534
0.443	0.0145982	0.0218103	0.0173208
0.444	0.0145621	0.0217765	0.0172794
0.445	0.0145459	0.0217478	0.0172519
0.446	0.0145245	0.0217244	0.0172219
0.447	0.014503	0.0216997	0.0171922
0.448	0.0144737	0.0216585	0.0171519
0.449	0.0144696	0.0216546	0.0171385
0.45	0.0144369	0.0216098	0.0170935
0.451	0.0144086	0.0215758	0.017055
0.452	0.0143909	0.0215535	0.0170295
0.453	0.0143755	0.0215288	0.0169996
0.454	0.014351	0.0215001	0.0169692
0.455	0.014321	0.0214605	0.0169259
0.456	0.0143175	0.0214506	0.0169111
0.457	0.0142865	0.021417	0.0168747
0.458	0.0142627	0.0213841	0.0168381
0.459	0.0142408	0.0213548	0.0168068
0.46	0.0142347	0.0213407	0.0167889
0.461	0.0142069	0.0213056	0.0167508
0.462	0.014177	0.0212711	0.0167109
0.463	0.0141574	0.0212438	0.0166797
