L	opf	cc	jcc
0.3	0.0180101	0.0262226	0.0194966
0.301	0.0179749	0.0261877	0.0194495
0.302	0.0179462	0.0261525	0.0194096
0.303	0.0179296	0.0261234	0.019371
0.304	0.0179152	0.0260977	0.019342
0.305	0.0178882	0.0260689	0.0193024
0.306	0.0178566	0.0260269	0.0192569
0.307	0.017834	0.0259981	0.019217
0.308	0.0178029	0.0259585	0.0191697
0.309	0.017784	0.0259333	0.0191382
0.31	0.0177516	0.0258907	0.0190904
0.311	0.0177399	0.0258729	0.0190624
0.312	0.0177024	0.025829	0.0190109
0.313	0.0176814	0.0258001	0.0189737
0.314	0.0176497	0.0257634	0.0189292
0.315	0.0176254	0.0257294	0.0188885
0.316	0.0176032	0.0257019	0.0188512
0.317	0.0175715	0.0256601	0.0188053
0.318	0.0175505	0.0256319	0.018767
0.319	0.0175261	0.0256029	0.0187302
0.32	0.0175093	0.0255772	0.018695
0.321	0.0174848	0.0255457	0.0186565
0.322	0.0174606	0.0255096	0.0186189
0.323	0.0174415	0.0254847	0.018581
0.324	0.0174176	0.0254581	0.0185479
0.325	0.0173797	0.025407	0.0184909
0.326	0.0173549	0.025376	0.0184523
0.327	0.0173445	0.025361	0.0184278
0.328	0.0173119	0.0253197	0.0183818
0.329	0.0172863	0.025281	0.0183371
0.33	0.0172585	0.0252498	0.0182967
0.331	0.0172468	0.0252314	0.0182685
0.332	0.0172044	0.0251823	0.0182128
0.333	0.0171887	0.0251607	0.0181843
0.334	0.017162	0.0251268	0.0181428
0.335	0.0171458	0.0250998	0.0181088
0.336	0.0171162	0.0250624	0.0180647
0.337	0.0170877	0.0250308	0.0180232
0.338	0.0170681	0.0250009	0.017986
0.339	0.0170335	0.0249601	0.0179386
0.34	0.0170147	0.0249369	0.0179067
0.341	0.0169943	0.0249044	0.0178679
0.342	0.0169724	0.0248794	0.0178373
0.343	0.0169548	0.0248497	0.0178005
0.344	0.0169145	0.024807	0.0177485
0.345	0.0169065	0.0247883	0.0177238
0.346	0.016867	0.0247465	0.0176731
0.347	0.0168393	0.0247121	0.0176303
0.348	0.0168193	0.0246866	0.0175973
0.349	0.0167877	0.0246458	0.0175519
0.35	0.0167656	0.0246233	0.0175218
0.351	0.0167563	0.0246013	0.0174912
0.352	0.0167257	0.0245654	0.0174452
0.353	0.0167011	0.0245351	0.0174086
0.354	0.0166923	0.0245141	0.0173842
0.355	0.0166503	0.0244706	0.0173308
0.356	0.0166294	0.0244401	0.0172947
0.357	0.0165995	0.0244002	0.0172513
0.358	0.0165759	0.024375	0.0172129
0.359	0.0165575	0.0243471	0.0171809
0.36	0.0165304	0.0243167	0.0171416
0.361	0.0165039	0.0242808	0.017101
0.362	0.0164756	0.0242453	0.0170596
0.363	0.0164531	0.0242167	0.0170256
0.364	0.0164325	0.0241865	0.0169933
0.365	0.0164078	0.0241598	0.0169542
0.366	0.0163887	0.0241333	0.0169213
0.367	0.0163594	0.0240977	0.0168803
0.368	0.0163241	0.0240566	0.016833
0.369	0.0163078	0.0240324	0.016802
0.37	0.0162931	0.0240052	0.0167723
0.371	0.016263	0.0239758	0.0167287
0.372	0.016243	0.0239445	0.0166973
0.373	0.0162206	0.0239133	0.0166569
0.374	0.0161934	0.0238846	0.0166228
0.375	0.0161611	0.0238394	0.0165764
0.376	0.0161455	0.0238233	0.016548
0.377	0.0161182	0.0237892	0.0165103
