prob	ls
0.7464	145.0
0.746	145.08
0.7456	145.15
0.7452	145.24
0.7448	145.65
0.7444	145.98
0.744	146.01
0.7436	146.17
0.7432	146.29
0.7428	146.36
0.7424	146.37
0.742	146.45
0.7416	146.62
0.7412	146.79
0.7408	146.95
0.7404	147.0
0.74	147.08
0.7396	147.4
0.7392	147.52
0.7388	147.71
0.7384	147.71
0.738	148.02
0.7376	148.13
0.7372	148.25
0.7368	148.42
0.7364	148.59
0.736	148.93
0.7356	149.0
0.7352	149.0
0.7348	149.0
0.7344	149.0
0.734	149.14
0.7336	149.34
0.7332	149.48
0.7328	149.78
0.7324	149.9
0.732	150.07
0.7316	150.33
0.7312	150.65
0.7308	150.87
0.7304	150.99
0.73	151.0
0.7296	151.0
0.7292	151.08
0.7288	151.15
0.7284	151.61
0.728	151.74
0.7276	151.88
0.7272	152.12
0.7268	152.18
0.7264	152.34
0.726	152.55
0.7256	152.65
0.7252	152.89
0.7248	152.92
0.7244	153.0
0.724	153.15
0.7236	153.2
0.7232	153.37
0.7228	153.59
0.7224	153.71
0.722	153.73
0.7216	154.1
0.7212	154.34
0.7208	154.41
0.7204	154.71
0.72	154.81
0.7196	155.0
0.7192	155.13
0.7188	155.22
0.7184	155.36
0.718	155.39
0.7176	155.83
0.7172	155.94
0.7168	156.07
0.7164	156.17
0.716	156.44
0.7156	156.5
0.7152	156.65
0.7148	156.78
0.7144	156.88
0.714	157.23
0.7136	157.27
0.7132	157.6
0.7128	157.92
0.7124	158.07
0.712	158.4
0.7116	158.55
0.7112	158.65
0.7108	158.84
0.7104	159.0
0.71	159.01
0.7096	159.21
0.7092	159.32
0.7088	159.5
0.7084	159.72
0.708	159.85
0.7076	159.96
0.7072	160.0
0.7068	160.0
0.7064	160.0
0.706	160.3
0.7056	160.38
0.7052	160.5
0.7048	160.69
0.7044	160.82
0.704	161.05
0.7036	161.31
0.7032	161.54
0.7028	161.9
0.7024	161.96
0.702	162.0
0.7016	162.0
0.7012	162.0
0.7008	162.0
0.7004	162.0
0.7	162.0
0.6996	162.0
0.6992	162.0
0.6988	162.15
0.6984	162.48
0.698	162.71
0.6976	162.78
0.6972	162.95
0.6968	162.97
0.6964	163.35
0.696	163.51
0.6956	163.59
0.6952	163.72
0.6948	163.9
0.6944	164.0
0.694	164.24
0.6936	164.4
0.6932	164.71
0.6928	164.81
0.6924	165.02
0.692	165.09
0.6916	165.24
0.6912	165.32
0.6908	165.51
0.6904	165.76
0.69	166.0
0.6896	166.04
0.6892	166.25
0.6888	166.37
0.6884	166.64
0.688	166.79
0.6876	166.89
0.6872	167.0
0.6868	167.09
0.6864	167.29
0.686	167.44
0.6856	167.49
0.6852	167.73
0.6848	167.82
0.6844	168.1
0.684	168.24
0.6836	168.64
0.6832	168.84
0.6828	168.9
0.6824	169.09
0.682	169.37
0.6816	169.58
0.6812	169.65
0.6808	169.74
0.6804	169.81
0.68	169.98
0.6796	170.0
0.6792	170.0
0.6788	170.0
0.6784	170.01
0.678	170.19
0.6776	170.46
0.6772	170.74
0.6768	170.86
0.6764	171.0
0.676	171.12
0.6756	171.25
0.6752	171.48
0.6748	171.53
0.6744	171.77
0.674	171.81
0.6736	172.09
0.6732	172.35
0.6728	172.71
0.6724	172.71
0.672	172.71
0.6716	172.78
0.6712	172.93
0.6708	173.0
0.6704	173.0
0.67	173.0
0.6696	173.0
0.6692	173.04
0.6688	173.34
0.6684	173.37
0.668	173.5
0.6676	173.6
0.6672	173.87
